File,Total trades,Winning trades,Losing trades,Win rate,Average return per trade,Median return per trade,Max return,Min return,Average trade duration (days),Median trade duration (days),Max trade duration (days),Min trade duration (days),Total cumulative return,Maximum drawdown,Profit factor,Expectancy,Return volatility (std dev)
VOLTAS_ohlcv.csv,141,96,45,0.6808510638297872,0.2747988270395306,0.09566481410361935,3.7793793401627145,-0.7310462660140061,135.97163120567376,112.0,345,6,283879174.6988234,4153.54487690723,5.084468293832248,0.09939532041855363,0.6756831003234548
TATACONSUM_ohlcv.csv,231,156,75,0.6753246753246753,0.23696423166628033,0.09217226908082765,2.0385503027304015,-0.7403294066925179,264.1471861471861,206.0,779,12,3703442991141.6177,14.196871036846055,4.198299165709443,0.0830913539609035,0.5383053808379203
INFY_ohlcv.csv,177,119,58,0.672316384180791,0.08582636398250186,0.05562777007849897,1.6725777942862017,-0.5417239170483228,97.01129943502825,82.0,282,3,34392.29231182735,1227.4128943250594,3.301802050385628,0.029578577417698385,0.24973493533039215
ADANIPORTS_ohlcv.csv,124,83,41,0.6693548387096774,0.08329162214384545,0.07161648561996323,0.9187073211069514,-0.43319341275579637,112.90322580645162,109.0,271,5,1110.5140775972006,2.6660417558734775,2.594150562361697,0.02821167846807668,0.2355771134296791
HINDALCO_ohlcv.csv,250,167,83,0.668,0.3593417890277927,0.12449286077889596,4.443906706352369,-0.6806387630589961,317.152,250.5,893,3,2.5750970273952556e+22,4.654064451670503,7.191318052591695,0.12073884111333838,0.6942968557549268
INDUSINDBK_ohlcv.csv,140,92,48,0.6571428571428571,0.09458469717020615,0.07876837667891327,1.5243699693506345,-0.6701098980277024,82.06428571428572,63.0,263,8,1465.665587405062,136.9363687582771,2.6643246915904646,0.029726619110636218,0.3047393969609879
AUROPHARMA_ohlcv.csv,219,143,76,0.6529680365296804,0.6251949149068096,0.17410250280544437,8.764318287164983,-0.7677041325028784,295.61187214611874,279.0,776,4,3.176764939903453e+24,158.02860682858943,6.928918541822639,0.1912696771632705,1.289393414359696
COALINDIA_ohlcv.csv,108,70,38,0.6481481481481481,0.3278445517157739,0.08777172636734953,1.8715857065397605,-0.43519839059031235,340.8240740740741,315.5,663,16,1780407226.635253,1.4173411093208128,6.939288507810473,0.09713912643430339,0.5864350745120209
ICICIPRULI_ohlcv.csv,64,41,23,0.640625,0.07310244935018993,0.04376185588737885,0.4216506209651331,-0.20641905214659642,101.375,97.0,205,12,40.825848442640186,1.0642835108186568,2.9912461337010012,0.02056006387974092,0.17017827692387394
NTPC_ohlcv.csv,138,88,50,0.6376811594202898,0.2737993335064835,0.06070467438661416,1.9353944740771258,-0.289851840031991,314.268115942029,358.5,633,6,29086885493.5469,2.8790361462278096,9.926643588809357,0.0753940193713505,0.5404702859552263
TATASTEEL_ohlcv.csv,237,151,86,0.6371308016877637,0.26331897811868304,0.09374985107655963,3.4871746628242044,-0.9191805743642139,183.45991561181435,169.0,475,2,4129453029487.914,15.543480354674898,4.354712591684319,0.07221828513803542,0.6515135863214259
WIPRO_ohlcv.csv,199,126,73,0.6331658291457286,0.16978010986007305,0.05979081644416776,5.2832022804204275,-0.5267486761798008,156.09547738693468,113.0,530,8,168828254.84824514,342.7256299605464,4.28014014618336,0.045217818203939046,0.5459383410952955
ONGC_ohlcv.csv,214,135,79,0.6308411214953271,0.1564163197718004,0.057828388216228654,1.8230419186251294,-0.5383617669558947,301.63084112149534,284.5,764,8,66350697.513526894,13.08534060622684,3.0609438570956247,0.040931373398228145,0.4315535954682461
HDFCLIFE_ohlcv.csv,54,34,20,0.6296296296296297,0.05896608733089207,0.042243994959416026,0.4310140698441797,-0.2171472081587648,88.55555555555556,87.5,155,13,12.298081690974422,0.813280149603193,2.8992679346989068,0.015287504122823873,0.14723724192701565
GAIL_ohlcv.csv,179,111,68,0.6201117318435754,0.08075644534897224,0.04919148649425543,1.1920315712463483,-0.43126598479353506,141.268156424581,127.0,521,8,27527.94402830343,8.123922782564302,2.815518786863476,0.019399593016792203,0.2280580875441312
TATAMOTORS_ohlcv.csv,262,161,101,0.6145038167938931,0.23425491495456655,0.06375791250685339,6.668401628231896,-0.7516677489591862,210.00763358778627,139.0,572,9,2470848.6771054626,28.77857576008928,2.9719944947599846,0.0536461637300534,0.7896608345381958
TECHM_ohlcv.csv,118,72,46,0.6101694915254238,0.06859490586210255,0.04627931856755611,2.304102571058883,-0.6760248478206955,123.34745762711864,104.5,277,10,3.8942529835134394,7.506168621807298,1.92991507539663,0.0151141318001243,0.37073671267833214
